"airtableID","Primary Field","Author","[person]","[works]","Name [Role]"
"","[] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet)","","['recPxmrXdENsL9H4t']","","Poet"
"","[apdp.work.000494] ""Madge, Charles Henry 
(1912-1996)"" (Poet) - author","True","['recNDLiL9FcG6VMnQ']","['recPiUKT3bfrDKQqz']","Poet"
"","[apdp.work.000177] ""Delius, Anthony 'Ronald St. Martin' 
(1916-1989)"" (Poet)","","['recbF6fKg6E5WaoqP']","['recimd5BulAB4xvoV']","Poet"
"","[apdp.work.000214] ""Ibekwe, Chinweizu 
(1943-)"" (Poet)","","['recLTfg4s1V8DoHZC']","['recBzCKvja80QqTya']","Poet"
"","[apdp.work.000325] ""Serote, Mongane Wally 
(1944-)"" (Poet) - author","True","['recADnJms1RS8ueJD']","['recz2r6ZzL2irbes3']","Poet"
"","[apdp.work.000134] ""Okigbo, Christopher 
(1932-1967)"" (Poet) - author","True","['recBvLFtelOVzL0YK']","['recNhbp11S4ma3h4L']","Poet"
"","[apdp.work.000426] ""Peters, Lenrie 
(1932-2009)"" (Poet) - author","True","['reccvo8NMj2CiOdaP']","['recu0XlBQ5B0mPd0p']","Poet"
"","[apdp.work.000220] ""Pringle, Thomas 
(1780-1834)"" (Poet) - author","True","['recjcqo5Xbuadsw29']","['rec16R922lX5QDZPM']","Poet"
"","[apdp.work.000701] ""Prince, Frank Templeton 'F. T.' 
(1912-2003)"" (Poet)","","['reczY4HgBRDaqL1fV']","['recz2D6L9OdjMQ4nt']","Poet"
"","[] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet)","","['recPxmrXdENsL9H4t']","","Poet"
"","[apdp.work.000133] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet)","","['recBdxaNWIHd4zhkg']","['rec4R965kRDt6mDHO']","Poet"
"","[apdp.work.000135] ""Plaatje, Solomon Tshekisho 
(1876-1932)"" (Poet)","","['recNAQVBBlO8rp7LF']","['reccvVQUrbUGgoonH']","Poet"
"","[apdp.work.000729] ""Davis, Philip Rufus 
(-)"" (Poet)","","['recZRGFsEJBzKofvM']","['recYUPn8Rg8P5RwGN']","Poet"
"","[] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","","Poet"
"","[apdp.work.000481] ""Marechera, Dambudzo 
(1952-1987)"" (Poet) - author","True","['rec27lGFoJpJNTgpi']","['receV9LLHf3PlX56h']","Poet"
"","[apdp.work.000723] ""Blane, William 
(1859-1936)"" (Author)","","['recgISXyBjBqVvzuV']","['recWaCyQVPiy7V775']","Author"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000716] ""Brew, Osborne Henry Kwesi 
(1928-2007)"" (Poet) - author","True","['recMtz94K601qz8dX']","['recOLlI6ohPJkQ9wd']","Poet"
"","[apdp.work.000343] ""P'Bitek, Okot 
(1931-1982)"" (Mentioned Poet)","","['recHO9AeFrAOe1QdE']","['recMvhGj0WKbbXI4p']","Mentioned Poet"
"","[apdp.work.000059] ""Carter, Angela 
(1940-1992)"" (Editor)","","['recY2kURt6HB8MHWX']","['rec9nTaGUbYWqrsda']","Editor"
"","[apdp.work.000300] ""Okigbo, Christopher 
(1932-1967)"" (Mentioned Poet)","","['recBvLFtelOVzL0YK']","['reckoV9wGPpLuq7ou']","Mentioned Poet"
"","[apdp.work.000391] ""Prince, Frank Templeton 'F. T.' 
(1912-2003)"" (Poet) - author","True","['reczY4HgBRDaqL1fV']","['recHRTX5UUrb19MjQ']","Poet"
"","[apdp.work.000133] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['rec4R965kRDt6mDHO']","Poet"
"","[] ""Rive, Richard 
(1931-1989)"" (Poet)","","['rec7pcqq0K5J5hgiJ']","","Poet"
"","[apdp.work.000390] ""Prince, Frank Templeton 'F. T.' 
(1912-2003)"" (Poet) - author","True","['reczY4HgBRDaqL1fV']","['recFc2bepiqrZuJHX']","Poet"
"","[apdp.work.000428] ""P'Bitek, Okot 
(1931-1982)"" (Poet) - author","True","['recHO9AeFrAOe1QdE']","['recZGDjjr1R8V1aiU']","Poet"
"","[apdp.work.000306] ""Small, Adam 
(1936-2016)"" (Poet) - author","True","['recXO2WiZ2k8Mqr6o']","['reck6yoDQCQ3r6pLN']","Poet"
"","[apdp.work.000252] ""Vine Hall, Arthur 
(1862-1957)"" (Poet) - author","True","['recWYlosZE0Fn4mLZ']","['recaDv61N8AVf4INd']","Poet"
"","[apdp.work.000291] ""Awoonor-Williams, George Kofi Nyidevu 'Kofi Awoonor' 
(1935-2013)"" (Mentioned Poet)","","['recw6xteDA4loPFr8']","['recy6dTTNE0xkunv3']","Mentioned Poet"
"","[apdp.work.000227] ""Awoonor-Williams, George Kofi Nyidevu 'Kofi Awoonor' 
(1935-2013)"" (Poet) - author","True","['recw6xteDA4loPFr8']","['reccR8KL7uQ4YrHkc']","Poet"
"","[apdp.work.000009] ""Madge, Charles Henry 
(1912-1996)"" (Poet)","","['recNDLiL9FcG6VMnQ']","['recyHEioOirWBxQG9']","Poet"
"","[apdp.work.000471] ""Neale, H. Woodhouse 'Mome' 
(-)"" (Author)","","['recj6nce2HJQvhZQO']","['recEBQ0Qeb0bSYoJ7']","Author"
"","[apdp.work.000352] ""Rousseau, Ina 
(1926-2005)"" (Poet) - author","True","['recZS4g43q5Io7CpK']","['rec8BQ93IScmdhmkD']","Poet"
"","[apdp.work.000556] ""Kipling, Rudyard 
(1865-1936)"" (Poet) - author","True","['reczzEEtGIZ7fG1l5']","['rec6n4TH5aDywAIfT']","Poet"
"","[apdp.work.000069] ""Brew, Osborne Henry Kwesi 
(1928-2007)"" (Poet)","","['recMtz94K601qz8dX']","['recT86r4N3mhJBuoN']","Poet"
"","[apdp.work.000456] ""Ogundipe-Leslie, Omolara 'Molara' 
(1940-2019)"" (Poet) - author","True","['recIEuCEh4zUIwGmh']","['recgfhkO9SiLmWD8G']","Poet"
"","[apdp.work.000193] ""Shollar, Barbara 
(-)"" (Editor)","","['recBttN3Rnf4sHQIu']","['recltaUDiU5JJZaoE']","Editor"
"","[apdp.work.000178] ""Delius, Anthony 'Ronald St. Martin' 
(1916-1989)"" (Poet)","","['recbF6fKg6E5WaoqP']","['recU5CfCtkhlFljXz']","Poet"
"","[apdp.work.000177] ""Peters, Lenrie 
(1932-2009)"" (Poet)","","['reccvo8NMj2CiOdaP']","['recimd5BulAB4xvoV']","Poet"
"","[apdp.work.000681] ""Clouts, Sydney 
(1926-1982)"" (Poet) - author","True","['rec4PSLJqOJn0gY2R']","['recK2TLanJJcKuT0L']","Poet"
"","[apdp.work.000067] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet) - author","True","['recBdxaNWIHd4zhkg']","['recDCsr3nUGpVg0tj']","Poet"
"","[apdp.work.000447] ""Okara, Gabriel 
(1921-2019)"" (Poet) - author","True","['recUiPx4caoRhWvaM']","['recNbnqftEeRCU7qb']","Poet"
"","[apdp.work.000660] ""Cullinan, Patrick 
(1933-2011)"" (Poet) - author","True","['recyw3iYZDrBScLGY']","['recuO6holV1lgGsEf']","Poet"
"","[apdp.work.000519] ""Kunene, Mazisi 'Raymond' 
(1930-2006)"" (Poet) - author","True","['rec7C07UyBGMs8tw8']","['recQNLhpRk1b78QHL']","Poet"
"","[apdp.work.000559] ""Kipling, Rudyard 
(1865-1936)"" (Poet) - author","True","['reczzEEtGIZ7fG1l5']","['recFPE5UzRIGvNuha']","Poet"
"","[apdp.work.000181] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet)","","['recmyildMjXhoC72X']","['rec8pkYh44I9EZjVI']","Poet"
"","[apdp.work.000368] ""Rabearivelo, Jean-Joseph 
(1901-1937)"" (Poet) - author","True","['recS6VRZbkRMZ4Apa']","['recbMN20SCPsvh6ax']","Poet"
"","[apdp.work.000607] ""Eybers, Elisabeth Françoise 
(1915-2007)"" (Poet) - author","True","['recILPJVJuPdNhbGD']","['rec9iVExHBMxhH8jz']","Poet"
"","[apdp.work.000491] ""Mann, Chris 'Christopher Michael Zithulele' 
(1948-2021)"" (Poet) - author","True","['recU0GqypnmAL84T5']","['recCiyY4sPERhCKrG']","Poet"
"","[apdp.work.000707] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet) - author","True","['recaLBDKPomp4cstB']","['recMPM434imoDSdfX']","Poet"
"","[apdp.work.000652] ""Currey, Ralph Nixon 'R. N.' 
(1907-2001)"" (Poet) - author","True","['recN2CQ0lURxrndsj']","['recaGeBkPRnuu2kqC']","Poet"
"","[apdp.work.000210] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet) - author","True","['recrkX4daZNLsq0cZ']","['recAgPBydq1dPa9Pd']","Poet"
"","[apdp.work.000135] ""P'Bitek, Okot 
(1931-1982)"" (Poet)","","['recHO9AeFrAOe1QdE']","['reccvVQUrbUGgoonH']","Poet"
"","[apdp.work.000365] ""Rabemananjara, Jacques 
(1913-2005)"" (Poet) - author","True","['rec5FVXJsCsQo4ZI6']","['recyHj6mUAVixkPaK']","Poet"
"","[apdp.work.000394] ""Pretorius, S. J. 'Sarel Jacob' 
(1917-1995)"" (Poet) - author","True","['recLJKB5F9CohOTgc']","['recMNvMvetpyewVQP']","Poet"
"","[apdp.work.000661] ""Cullinan, Patrick 
(1933-2011)"" (Poet) - author","True","['recyw3iYZDrBScLGY']","['recDXeQ6dJJbtRdA5']","Poet"
"","[apdp.work.000508] ""Livingstone, Douglas 
(1932-1996)"" (Poet) - author","True","['recrAaXXhIPMbulnW']","['recSL3qXQWgfcOwhK']","Poet"
"","[apdp.work.000009] ""Currey, Ralph Nixon 'R. N.' 
(1907-2001)"" (Poet)","","['recN2CQ0lURxrndsj']","['recyHEioOirWBxQG9']","Poet"
"","[apdp.work.000733] ""Adams, Perseus 'Peter Robert Charles' 
(1933-)"" (Poet) - author","True","['rec9NVjOrXGIXxw9F']","['reclJ8fxGaxak1Er7']","Poet"
"","[apdp.work.000509] ""Livingstone, Douglas 
(1932-1996)"" (Poet) - author","True","['recrAaXXhIPMbulnW']","['recUGUruf6XO0krgG']","Poet"
"","[apdp.work.000330] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet)","","['recBdxaNWIHd4zhkg']","['recmnD1JWqqrE8M7N']","Poet"
"","[apdp.work.000138] ""Marechera, Dambudzo 
(1952-1987)"" (Poet)","","['rec27lGFoJpJNTgpi']","['recCHzSd4Jxt7Jz09']","Poet"
"","[] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet)","","['recBdxaNWIHd4zhkg']","","Poet"
"","[apdp.work.000502] ""Liyong, Taban Lo 
(1939-)"" (Poet) - author","True","['recGE7Fcz5oCLV3Qn']","['recyj4ylT1TgwDJbs']","Poet"
"","[apdp.work.000269] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['rec6OKHau8jimDLwU']","Poet"
"","[apdp.work.000584] ""Gwala, Pascal 
(1946-2014)"" (Poet) - author","True","['recO7fQ9N6fKpWsLF']","['rec3CezFVYTvxHDEt']","Poet"
"","[apdp.work.000632] ""Dadié, Bernard Binlin 
(1916-2019)"" (Poet) - author","True","['rec11TfWLtdgg0lSe']","['reces0dBNoojHswxn']","Poet"
"","[apdp.work.000177] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['recimd5BulAB4xvoV']","Poet"
"","[apdp.work.000688] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet) - author","True","['recmyildMjXhoC72X']","['recxMGqeTCLe2UcFE']","Poet"
"","[apdp.work.000245] ""Watermeyer, Gottfried Andreas 'G. A.' 
(1917-1972)"" (Poet)","","['rech3QgHUlRA7jtQu']","['reccmuYi5qfSofmj1']","Poet"
"","[apdp.work.000549] ""Kipling, Rudyard 
(1865-1936)"" (Poet) - author","True","['reczzEEtGIZ7fG1l5']","['recbueJTKu8zsZO2F']","Poet"
"","[apdp.work.000301] ""Okigbo, Christopher 
(1932-1967)"" (Mentioned Poet)","","['recBvLFtelOVzL0YK']","['recC10WKwW5zEdB4i']","Mentioned Poet"
"","[apdp.work.000575] ""Hope, Christopher 
(1944-)"" (Poet) - author","True","['recRT3BRC72sBNfZo']","['recDw5vgRLBbqicfD']","Poet"
"","[apdp.work.000336] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet) - author","True","['recBdxaNWIHd4zhkg']","['recm2fRs4XYd50FOl']","Poet"
"","[apdp.work.000179] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['recVh4YP9T2xZvxyK']","Poet"
"","[apdp.work.000647] ""Dadié, Bernard Binlin 
(1916-2019)"" (Poet) - author","True","['rec11TfWLtdgg0lSe']","['recEouZYM773oAedP']","Poet"
"","[apdp.work.000167] ""Driver, Charles Jonathan 'Jonty' 
(1939-)"" (Poet) - author","True","['recOcLoIZSFwMOqfm']","['rec96xKDlWA5OwWu6']","Poet"
"","[apdp.work.000291] ""U Tam'si, Tchicaya 
(1931-1988)"" (Mentioned Poet)","","['recPxmrXdENsL9H4t']","['recy6dTTNE0xkunv3']","Mentioned Poet"
"","[apdp.work.000343] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Mentioned Poet)","","['recOo2kpeQuQEciaC']","['recMvhGj0WKbbXI4p']","Mentioned Poet"
"","[apdp.work.000018] ""Aidoo, Ama Ata 'Christina' 
(1942-)"" (Author) - author","True","['rec7oRG8Jb3zFiSYI']","['recPK1h5wYxuA3aSZ']","Author"
"","[apdp.work.000181] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","['rec8pkYh44I9EZjVI']","Poet"
"","[apdp.work.000146] ""Duodu, Cameron 
(1937-)"" (Author) - author","True","['recXwEJNp72E6tuHN']","['rectwHKIj4H8rxBxM']","Author"
"","[apdp.work.000258] ""van Heerden, Ernst 
(1916-1997)"" (Poet) - author","True","['recu43DbrUayW9AhJ']","['rechpn9m3FU8uy1SK']","Poet"
"","[] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","","Poet"
"","[apdp.work.000080] ""Echeruo, Michael J. C. 
(1937-)"" (Poet) - author","True","['recZoWYIG4TUSm4dg']","['recuiT4EEvaQwy87Y']","Poet"
"","[apdp.work.000547] ""Krige, Uys 
(1910-1987)"" (Poet) - author","True","['recuORZit1m0m3GHg']","['recFOZoJll67bvFKK']","Poet"
"","[] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","","Poet"
"","[apdp.work.000612] ""Evans, Hugh John 
(-)"" (Poet)","","['rec3p8J4f8VlC37h8']","['reczLynfAKKrT5GAp']","Poet"
"","[apdp.work.000239] ""Wright, David 
(1920-1994)"" (Poet) - author","True","['recX3e6HGV46vJgzl']","['rec3cXlglZxr6l7vb']","Poet"
"","[apdp.work.000313] ""Slater, Francis Carey 'F. C.' 
(1876-1958)"" (Poet) - author","True","['recA1aXEUqGwSRQhI']","['recOIfjHU24L01FO2']","Poet"
"","[apdp.work.000731] ""Aig-Imoukhuede, Frank 'Abiodun' 
(1935-)"" (Poet) - author","True","['recZ9vZliUqTyGjRQ']","['recAplF6FCKXqgpSU']","Poet"
"","[] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","","Poet"
"","[apdp.work.000452] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Mentioned Poet)","","['recOo2kpeQuQEciaC']","['recZygzzGgKYGTCZI']","Mentioned Poet"
"","[apdp.work.000736] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet) - author","True","['recOo2kpeQuQEciaC']","['recC8G1Pyx5fsjzOu']","Poet"
"","[apdp.work.000292] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet) - author","True","['recrkX4daZNLsq0cZ']","['recPSECWMoxNoMntg']","Poet"
"","[apdp.work.000297] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet) - author","True","['recrkX4daZNLsq0cZ']","['recynXPcDBqb8tX2Y']","Poet"
"","[apdp.work.000515] ""Leipoldt, C. Louis 'Christian Frederik Louis' 
(1880-1947)"" (Poet) - author","True","['recOw9APTEMWBGJk4']","['rec5KZTUF6jNFn6CD']","Poet"
"","[apdp.work.000302] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Mentioned Poet)","","['recrkX4daZNLsq0cZ']","['recYLgNgKsARUXpB1']","Mentioned Poet"
"","[] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet)","","['recmyildMjXhoC72X']","","Poet"
"","[apdp.work.000102] ""Clark, John Pepper 'J. P.' 
(1935-)"" (Poet) - author","True","['recmyildMjXhoC72X']","['recKR9t962BdRtksV']","Poet"
"","[apdp.work.000541] ""Krog, Antjie 
(1952-)"" (Poet) - author","True","['rectR28bCv8ff49mc']","['recGsWgRdGpHQmehd']","Poet"
"","[] ""Rive, Richard 
(1931-1989)"" (Poet)","","['rec7pcqq0K5J5hgiJ']","","Poet"
"","[] ""Okigbo, Christopher 
(1932-1967)"" (Poet)","","['recBvLFtelOVzL0YK']","","Poet"
"","[apdp.work.000321] ""Skinner, Milton Cox 
(-)"" (Author)","","['recLu28d8J1ZVJSYJ']","['recuUHw0BiwW7LMHY']","Author"
"","[apdp.work.000065] ""Cullinan, Patrick 
(1933-2011)"" (Poet)","","['recyw3iYZDrBScLGY']","['recpdR1gBzex8vJpe']","Poet"
"","[apdp.work.000588] ""Gouldsbury, Cullen 
(1881-1916)"" (Poet) - author","True","['recwMQtGCJJjvPZEA']","['recWB0hR8WVX6QMav']","Poet"
"","[apdp.work.000008] ""Alexander, Meena 
(1951-2018)"" (Author) - author","True","['rec9BhgucY3qVKvkT']","['rec1J8aEms1xE30Vn']","Author"
"","[apdp.work.000312] ""Slater, Francis Carey 'F. C.' 
(1876-1958)"" (Poet)","","['recA1aXEUqGwSRQhI']","['rec91q1rHJY2Pmfb8']","Poet"
"","[apdp.work.000055] ""Liyong, Taban Lo 
(1939-)"" (Poet)","","['recGE7Fcz5oCLV3Qn']","['reccIKH41ee2m5fZ9']","Poet"
"","[apdp.work.000066] ""Cullinan, Patrick 
(1933-2011)"" (Poet)","","['recyw3iYZDrBScLGY']","['rectXriMojhi9a2Ug']","Poet"
"","[] ""Campbell, Roy 
(1901-1957)"" (Mentioned Poet)","","['recZCHkAMEtH7xn9G']","","Mentioned Poet"
"","[apdp.work.000130] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet)","","['recBdxaNWIHd4zhkg']","['recNInCLPTwVUICq5']","Poet"
"","[] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet)","","['recOo2kpeQuQEciaC']","","Poet"
"","[apdp.work.000454] ""Okara, Gabriel 
(1921-2019)"" (Mentioned Poet)","","['recUiPx4caoRhWvaM']","['recOh9CZj0AqppL9q']","Mentioned Poet"
"","[apdp.work.000591] ""Gouldsbury, Cullen 
(1881-1916)"" (Poet) - author","True","['recwMQtGCJJjvPZEA']","['recsxYuIDovICOBT4']","Poet"
"","[apdp.work.000065] ""Mtshali, Oswald Mbuyiseni 
(1940-)"" (Poet)","","['reczK3i9PQzDoN6ks']","['recpdR1gBzex8vJpe']","Poet"
"","[apdp.work.000662] ""Cullinan, Patrick 
(1933-2011)"" (Poet) - author","True","['recyw3iYZDrBScLGY']","['recJWFwgQi5xR957B']","Poet"
"","[apdp.work.000305] ""Small, Adam 
(1936-2016)"" (Poet) - author","True","['recXO2WiZ2k8Mqr6o']","['rech6eeYXJcUxzloe']","Poet"
"","[apdp.work.000709] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet) - author","True","['recaLBDKPomp4cstB']","['recHymsd2VpmbM1Sf']","Poet"
"","[apdp.work.000066] ""Livingstone, Douglas 
(1932-1996)"" (Poet)","","['recrAaXXhIPMbulnW']","['rectXriMojhi9a2Ug']","Poet"
"","[] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet)","","['recBdxaNWIHd4zhkg']","","Poet"
"","[apdp.work.000138] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","['recCHzSd4Jxt7Jz09']","Poet"
"","[apdp.work.000290] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet) - author","True","['recPxmrXdENsL9H4t']","['recGrQOGKiHikytQk']","Poet"
"","[apdp.work.000561] ""Ibekwe, Chinweizu 
(1943-)"" (Poet) - author","True","['recLTfg4s1V8DoHZC']","['recbLJCeI0onuRiev']","Poet"
"","[apdp.work.000521] ""Kunene, Mazisi 'Raymond' 
(1930-2006)"" (Poet) - author","True","['rec7C07UyBGMs8tw8']","['recXZFVgDlAbcYHqs']","Poet"
"","[apdp.work.000443] ""Krige, Uys 
(1910-1987)"" (Mentioned Poet)","","['recuORZit1m0m3GHg']","['recwyo6JmoIW1vcHC']","Mentioned Poet"
"","[apdp.work.000214] ""Jacinto, António 'Orlando Tavora' 
(1924-1991)"" (Poet)","","['recUkxAH7lg0EjGGM']","['recBzCKvja80QqTya']","Poet"
"","[apdp.work.000298] ""Okigbo, Christopher 
(1932-1967)"" (Mentioned Poet)","","['recBvLFtelOVzL0YK']","['recnxknYQdv7lGncN']","Mentioned Poet"
"","[apdp.work.000631] ""Dadié, Bernard Binlin 
(1916-2019)"" (Poet) - author","True","['rec11TfWLtdgg0lSe']","['recbl5GX6AXNnMBak']","Poet"
"","[apdp.work.000409] ""Plomer, William 
(1903-1973)"" (Poet) - author","True","['rechXmQTzrc8eiWTu']","['recj7YfHRaEHnZqw7']","Poet"
"","[apdp.work.000565] ""Horn, Peter Rudolf Gisela 
(1934-2019)"" (Poet) - author","True","['recBJcbdVcUytCiWZ']","['recQn0tmIbdXSqLeS']","Poet"
"","[] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","","Poet"
"","[apdp.work.000237] ""Wright, David 
(1920-1994)"" (Poet) - author","True","['recX3e6HGV46vJgzl']","['recXwY49DST0KEfQ9']","Poet"
"","[apdp.work.000136] ""Marechera, Dambudzo 
(1952-1987)"" (Poet)","","['rec27lGFoJpJNTgpi']","['recqF9ojn3PgfKrYm']","Poet"
"","[apdp.work.000034] ""Laing, Kojo 'Bernard' 
(1946-2017)"" (Poet)","","['reclkjf5RAoQfCuhd']","['recrFMkL8zh6Vn5zq']","Poet"
"","[apdp.work.000442] ""Okigbo, Christopher 
(1932-1967)"" (Mentioned Poet)","","['recBvLFtelOVzL0YK']","['rec7TLoaT4qt5rJId']","Mentioned Poet"
"","[apdp.work.000520] ""Kunene, Mazisi 'Raymond' 
(1930-2006)"" (Poet) - author","True","['rec7C07UyBGMs8tw8']","['recW5ENTlNvNrBdev']","Poet"
"","[] ""U Tam'si, Tchicaya 
(1931-1988)"" (Poet)","","['recPxmrXdENsL9H4t']","","Poet"
"","[apdp.work.000577] ""Haresnape, Geoffrey 
(1939-)"" (Poet) - author","True","['recX8RB530gqZ4KJi']","['recgvUAW1gt1ZCBYV']","Poet"
"","[apdp.work.000332] ""Senghor, Léopold Sédar 
(1906-2001)"" (Poet) - author","True","['recBdxaNWIHd4zhkg']","['recifcm36hzws85wr']","Poet"
"","[] ""Rive, Richard 
(1931-1989)"" (Poet)","","['rec7pcqq0K5J5hgiJ']","","Poet"
"","[apdp.work.000402] ""Pretorius, S. J. 'Sarel Jacob' 
(1917-1995)"" (Poet) - author","True","['recLJKB5F9CohOTgc']","['recmoxWBgBqbijOlP']","Poet"
"","[apdp.work.000516] ""Leipoldt, C. Louis 'Christian Frederik Louis' 
(1880-1947)"" (Poet) - author","True","['recOw9APTEMWBGJk4']","['recGe6wMhk6jd8Bnc']","Poet"
"","[apdp.work.000042] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['rec4CKJJRC3IRA7Av']","Poet"
"","[apdp.work.000127] ""Couzyn, Jeni 
(1942-)"" (Editor)","","['reczJCspFdg3hHW9B']","['rec6bQ4redMf7Yl21']","Editor"
"","[apdp.work.000157] ""Armah, Ayi Kwei 
(1939-)"" (Author) - author","True","['recbPHmWnNoi6k3q8']","['recCZ1L70EFVIT9a1']","Author"
"","[apdp.work.000689] ""Chipasula, Frank Mkalawile 
(1949-)"" (Poet) - author","True","['rechCmMdNpei8Hc3B']","['rec6dLEpbEGGZochO']","Poet"
"","[apdp.work.000737] ""Achebe, Chinua 'Albert Chinualumogu' 
(1930-2013)"" (Poet) - author","True","['recOo2kpeQuQEciaC']","['recEa3v0WJiTtvHyM']","Poet"
"","[apdp.work.000069] ""Opoku, A. A. 
(1919-)"" (Poet)","","['rec0GSrZvPkQtiwxs']","['recT86r4N3mhJBuoN']","Poet"
"","[apdp.work.000130] ""Brutus, Dennis Vincent 
(1924-2009)"" (Poet)","","['recaLBDKPomp4cstB']","['recNInCLPTwVUICq5']","Poet"
"","[apdp.work.000739] ""Peters, Lenrie 
(1932-2009)"" (Mentioned Poet)","","['reccvo8NMj2CiOdaP']","['recYCvClCsXzG3iu1']","Mentioned Poet"
"","[apdp.work.000705] ""Butler, Guy 
(1918-2001)"" (Poet) - author","True","['recjKvU9JG4GftnEK']","['rec5Pxkpu2VcshKZD']","Poet"
"","[apdp.work.000090] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['recMgRCPWroEil3Qn']","Poet"
"","[apdp.work.000233] ""Wright, David 
(1920-1994)"" (Poet) - author","True","['recX3e6HGV46vJgzl']","['recft7LyZpYeEahz2']","Poet"
"","[apdp.work.000671] ""Cripps, Arthur Shearly 
(1869-1952)"" (Poet) - author","True","['recHqhKMTrYFElsxy']","['recvt52nTqJJiY1lg']","Poet"
"","[apdp.work.000161] ""Peters, Lenrie 
(1932-2009)"" (Poet)","","['reccvo8NMj2CiOdaP']","['recrJypLcByQRVI41']","Poet"
"","[apdp.work.000555] ""Kipling, Rudyard 
(1865-1936)"" (Poet) - author","True","['reczzEEtGIZ7fG1l5']","['rec2nJ8eDRTGaSaJx']","Poet"
"","[apdp.work.000445] ""Okigbo, Christopher 
(1932-1967)"" (Mentioned Poet) - author","True","['recBvLFtelOVzL0YK']","['recMOQM3AZf5Asvze']","Mentioned Poet"
"","[apdp.work.000160] ""Peters, Lenrie 
(1932-2009)"" (Poet)","","['reccvo8NMj2CiOdaP']","['recPMwAPCWxA6uf5e']","Poet"
"","[apdp.work.000728] ""Awoonor-Williams, George Kofi Nyidevu 'Kofi Awoonor' 
(1935-2013)"" (Poet) - author","True","['recw6xteDA4loPFr8']","['recxhsCXWfkjaCYsK']","Poet"
"","[apdp.work.000663] ""Cripps, Arthur Shearly 
(1869-1952)"" (Poet) - author","True","['recHqhKMTrYFElsxy']","['recff4uMdNE1Kr1Av']","Poet"
"","[apdp.work.000137] ""Okara, Gabriel 
(1921-2019)"" (Poet)","","['recUiPx4caoRhWvaM']","['rectHk0G8zZkhauwk']","Poet"
"","[apdp.work.000169] ""Soyinka , Wole 'Akinwande Oluwole Babatunde' 
(1934-)"" (Poet)","","['recrkX4daZNLsq0cZ']","['rec6nDaxtxBMmA86D']","Poet"
"","[apdp.work.000543] ""Krige, Uys 
(1910-1987)"" (Poet) - author","True","['recuORZit1m0m3GHg']","['recUUzDqaoajfiqyG']","Poet"
